,STATION,DATE,TEMP,MAX,MIN,CELSIUS
1364,RPM00098646,2020-09-26,83.84,90.32,,28.80
1365,RPM00098646,2020-09-27,84.20,90.50,77.18,29.00
1366,RPM00098646,2020-09-28,82.94,,,28.30
1367,RPM00098646,2020-09-29,81.86,,,27.70
1368,RPM00098646,2020-09-30,83.66,90.50,76.28,28.70
1369,RPM00098646,2020-10-01,84.56,93.20,78.08,29.20
1370,RPM00098646,2020-10-02,80.78,87.62,,27.10
1371,RPM00098646,2020-10-03,83.30,,,28.50
1372,RPM00098646,2020-10-04,82.58,89.24,,28.10
1373,RPM00098646,2020-10-05,83.48,,78.08,28.60
1374,RPM00098646,2020-10-06,83.48,89.78,77.72,28.60
1375,RPM00098646,2020-10-07,80.42,88.16,,26.90
1376,RPM00098646,2020-10-08,81.14,88.52,,27.30
1377,RPM00098646,2020-10-09,80.78,87.62,,27.10
1378,RPM00098646,2020-10-10,82.04,89.78,75.74,27.80
1379,RPM00098646,2020-10-11,80.78,,,27.10
1380,RPM00098646,2020-10-12,82.58,89.78,75.20,28.10
1381,RPM00098646,2020-10-13,81.50,,75.92,27.50
1382,RPM00098646,2020-10-14,82.58,90.50,76.64,28.10
1383,RPM00098646,2020-10-15,81.32,89.78,77.72,27.40
1384,RPM00098646,2020-10-16,82.04,,77.54,27.80
1385,RPM00098646,2020-10-17,81.14,89.60,,27.30
1386,RPM00098646,2020-10-18,82.76,,75.02,28.20
1387,RPM00098646,2020-10-19,81.68,,77.36,27.60
1388,RPM00098646,2020-10-20,83.66,89.78,78.62,28.70
1389,RPM00098646,2020-10-21,84.20,89.78,78.62,29.00
1390,RPM00098646,2020-10-22,83.66,90.50,,28.70
1391,RPM00098646,2020-10-23,81.32,,,27.40
1392,RPM00098646,2020-10-24,83.30,90.68,76.64,28.50
1393,RPM00098646,2020-10-25,80.24,,,26.80
1394,RPM00098646,2020-10-26,80.96,85.46,75.38,27.20
1395,RPM00098646,2020-10-27,81.68,,76.82,27.60
1396,RPM00098646,2020-10-28,81.68,88.34,75.74,27.60
1397,RPM00098646,2020-10-29,82.58,,75.92,28.10
1398,RPM00098646,2020-10-30,83.48,89.78,77.36,28.60
1399,RPM00098646,2020-10-31,82.58,,,28.10
1400,RPM00098646,2020-11-01,82.76,,76.10,28.20
1401,RPM00098646,2020-11-02,80.60,89.06,,27.00
1402,RPM00098646,2020-11-03,83.12,89.78,75.56,28.40
1403,RPM00098646,2020-11-04,82.94,90.14,77.00,28.30
1404,RPM00098646,2020-11-05,80.60,86.18,,27.00
1405,RPM00098646,2020-11-06,82.94,89.24,76.28,28.30
1406,RPM00098646,2020-11-07,79.34,,,26.30
1407,RPM00098646,2020-11-08,79.88,,,26.60
1408,RPM00098646,2020-11-09,81.32,90.50,74.66,27.40
1409,RPM00098646,2020-11-10,82.94,89.60,73.76,28.30
1410,RPM00098646,2020-11-11,82.22,86.36,,27.90
1411,RPM00098646,2020-11-12,82.40,89.60,76.46,28.00
1412,RPM00098646,2020-11-13,84.02,90.50,77.36,28.90
1413,RPM00098646,2020-11-14,84.38,90.32,,29.10
1414,RPM00098646,2020-11-15,84.02,89.78,,28.90
1415,RPM00098646,2020-11-16,84.20,,78.08,29.00
1416,RPM00098646,2020-11-17,83.12,89.78,,28.40
1417,RPM00098646,2020-11-18,82.76,90.14,,28.20
1418,RPM00098646,2020-11-19,82.76,,76.46,28.20
1419,RPM00098646,2020-11-20,84.38,90.68,76.64,29.10
1420,RPM00098646,2020-11-21,83.66,88.88,78.80,28.70
1421,RPM00098646,2020-11-22,84.56,,79.70,29.20
1422,RPM00098646,2020-11-23,82.76,86.36,79.34,28.20
1423,RPM00098646,2020-11-24,83.48,,77.72,28.60
1424,RPM00098646,2020-11-25,82.04,89.96,,27.80
1425,RPM00098646,2020-11-26,82.58,91.22,77.18,28.10
1426,RPM00098646,2020-11-27,81.14,85.10,,27.30
1427,RPM00098646,2020-11-28,82.58,88.70,77.00,28.10
1428,RPM00098646,2020-11-29,82.94,,78.26,28.30
1429,RPM00098646,2020-11-30,82.58,90.14,,28.10
1430,RPM00098646,2020-12-01,82.22,,,27.90
1431,RPM00098646,2020-12-02,80.24,88.88,,26.80
1432,RPM00098646,2020-12-03,81.86,,77.36,27.70
1433,RPM00098646,2020-12-04,81.50,89.24,,27.50
1434,RPM00098646,2020-12-05,82.22,87.98,74.30,27.90
1435,RPM00098646,2020-12-06,79.88,86.00,,26.60
1436,RPM00098646,2020-12-07,81.50,87.98,,27.50
1437,RPM00098646,2020-12-08,81.68,87.08,75.38,27.60
1438,RPM00098646,2020-12-09,81.50,89.06,,27.50
1439,RPM00098646,2020-12-10,81.86,89.24,,27.70
1440,RPM00098646,2020-12-11,82.22,88.88,75.56,27.90
1441,RPM00098646,2020-12-12,83.30,,,28.50
1442,RPM00098646,2020-12-13,83.48,89.96,,28.60
1443,RPM00098646,2020-12-14,81.50,89.42,,27.50
1444,RPM00098646,2020-12-15,82.40,87.98,77.72,28.00
1445,RPM00098646,2020-12-16,79.70,84.92,,26.50
1446,RPM00098646,2020-12-17,80.78,87.98,75.74,27.10
1447,RPM00098646,2020-12-18,78.44,,76.82,25.80
1448,RPM00098646,2020-12-19,81.68,87.62,76.64,27.60
1449,RPM00098646,2020-12-20,82.76,89.06,78.26,28.20
1450,RPM00098646,2020-12-21,82.40,88.16,78.62,28.00
1451,RPM00098646,2020-12-22,82.76,89.42,,28.20
1452,RPM00098646,2020-12-23,82.58,88.16,,28.10
1453,RPM00098646,2020-12-24,82.94,88.52,76.82,28.30
1454,RPM00098646,2020-12-25,80.24,84.38,,26.80
1455,RPM00098646,2020-12-26,80.96,88.34,,27.20
1456,RPM00098646,2020-12-27,80.96,86.72,75.38,27.20
1457,RPM00098646,2020-12-28,78.62,,,25.90
1458,RPM00098646,2020-12-29,82.04,89.24,75.38,27.80
1459,RPM00098646,2020-12-30,81.86,87.80,,27.70
1460,RPM00098646,2020-12-31,81.68,86.54,,27.60
